p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.7404218233109434e-96,0.44620290782976685,0.755,0.587,3.364235384460054e-92,0,Mycn
4.9801067606370905e-96,0.8660730393565832,0.469,0.31,9.626546368311496e-92,0,Ppp1r1a
2.461765446994822e-95,0.3110720555408617,0.944,0.917,4.758592609040991e-91,0,Hsd17b10
7.913604872123535e-95,0.9097946680450812,0.37,0.217,1.5296998217814794e-90,0,Six4
9.649817199216575e-95,0.5345449309361548,0.737,0.648,1.865309664608564e-90,0,Shmt2
1.3851435569161387e-94,0.7560831689760708,0.387,0.226,2.677482495518896e-90,0,Snai2
1.9177432590567533e-94,0.8702344507687669,0.403,0.247,3.706997719756704e-90,0,Fzd7
2.848979006005497e-94,0.9455008898718268,0.436,0.277,5.507076418608625e-90,0,Celf2
6.467096516601062e-93,0.43902322897388024,0.835,0.723,1.2500897566589852e-88,0,Pnrc1
1.4652750766248899e-92,0.32874284653376784,0.921,0.862,2.832376723115912e-88,0,Tspan6
6.18578401950162e-92,0.4171170794032551,0.846,0.747,1.195712050969663e-87,0,Sap30
8.380614176959472e-92,0.7965988810970406,0.298,0.157,1.619972720406266e-87,0,Bgn
2.5481614977773697e-91,0.26729876809507713,0.981,0.951,4.9255961752036555e-87,0,Apex1
1.3849752006832777e-90,0.39790703950465506,0.865,0.764,2.677157062920776e-86,0,Igf2bp2
2.497148843773281e-90,0.7547132075874627,0.387,0.23,4.826988715013752e-86,0,Rgma
2.9906811359520744e-89,0.2541647003054608,0.983,0.971,5.78098663579536e-85,0,Hnrnpdl
3.856868073075952e-89,0.5034673749062921,0.719,0.572,7.455325985255816e-85,0,Tgif1
8.926587585520863e-86,0.750814847208161,0.474,0.321,1.7255093802811828e-81,0,Myo10
9.401711822861387e-86,0.704150631964453,0.53,0.374,1.817350895359106e-81,0,Trim71
8.85828419304714e-85,0.7155331059299646,0.545,0.413,1.7123063345160122e-80,0,Prelid2
3.883599815630379e-83,0.4995168222437761,0.712,0.571,7.506998443613522e-79,0,Acvr2b
6.549664351843154e-83,0.9672109575201993,0.279,0.15,1.2660501192112817e-78,0,Rgmb
1.4130543408207132e-82,0.26161020674488156,0.974,0.951,2.731434040806439e-78,0,Mat2a
2.0872556327264775e-82,0.3158961337418853,0.949,0.92,4.034665138060281e-78,0,Zfos1
1.9445176855074357e-81,0.27128706557034454,0.973,0.929,3.7587526860858735e-77,0,Tspan3
2.7385354080643926e-81,0.27029107702451927,0.97,0.941,5.293588943788471e-77,0,Smarcc1
7.358122116360969e-81,0.29338618585172904,0.951,0.925,1.4223250050925752e-76,0,Snx5
1.5834926769324026e-80,0.4071242622607093,0.807,0.714,3.060891344510334e-76,0,Hacd1
3.677554674853e-80,0.5628877527349715,0.677,0.546,7.108713186490849e-76,0,Pim1
4.303642941256912e-80,0.35924787928376806,0.887,0.81,8.318941805449612e-76,0,Gins2
2.1076494420632284e-79,0.40023522918079035,0.591,0.425,4.0740863715082206e-75,0,Efnb1
2.3689357860273426e-79,0.4414621227912653,0.81,0.687,4.579152874390853e-75,0,Tcf4
4.763149189192996e-79,0.39541962370407246,0.826,0.712,9.207167382710061e-75,0,Carhsp1
1.468773714592645e-78,0.4696661470685033,0.898,0.856,2.8391395903075825e-74,0,Gm26917
5.588080773412183e-78,0.5671110520574478,0.538,0.382,1.080176013500575e-73,0,Hip1
1.4498658453497938e-77,0.33479984325105616,0.9,0.857,2.8025906790611513e-73,0,Ccdc58
2.6744529535153667e-77,0.4618454581351489,0.856,0.729,5.169717559145204e-73,0,Prrx2
4.132993078575753e-77,0.7236034778110543,0.585,0.461,7.989075620886931e-73,0,Rnf121
8.338564956199906e-77,0.9267532673515455,0.437,0.304,1.6118446060334417e-72,0,Rps6ka3
9.763588693019467e-77,0.30270173374320564,0.921,0.862,1.887301694360663e-72,0,Polr2h
1.2203611183287108e-76,0.8906714466466152,0.369,0.234,2.358958041729398e-72,0,Peg12
7.538268958907125e-76,0.29847609996971536,0.945,0.907,1.4571473897567472e-71,0,Eif4ebp1
3.18645129721544e-75,0.7005100445113355,0.403,0.256,6.159410357517446e-71,0,Prex2
3.5324776769492594e-75,0.2967801857377236,0.952,0.887,6.828279349542918e-71,0,Igf2bp1
9.281245100697621e-75,1.007678844218446,0.434,0.306,1.7940646779648502e-70,0,Isl1
9.676553613316551e-75,0.741661390403807,0.43,0.289,1.8704778134540892e-70,0,Cecr2
4.897939914156295e-74,0.8340418978895878,0.374,0.238,9.467717854064118e-70,0,Pdgfa
5.267357669535125e-74,0.4184220106188511,0.775,0.678,1.0181802375211397e-69,0,Glul
2.7933091217303564e-73,0.494916472541859,0.619,0.478,5.399466532304779e-69,0,Lpar6
7.09246379064369e-73,0.2942908580709882,0.993,0.991,1.3709732507314251e-68,0,Rpl29
7.567224551047078e-73,0.7602789184612053,0.379,0.243,1.4627445057174e-68,0,Pik3r1
1.6235537245151325e-72,0.8969711850746385,0.321,0.195,3.138329349487751e-68,0,Adamts9
2.981475375256228e-72,0.4749378603275207,0.679,0.563,5.763191900370289e-68,0,Asph
